VM,1961,59.74419512,119.53490000000001
VQ,1961,66.48797561,136.04539
GZ,1961,,85.42986
YM,1961,34.4732439,49.10946
ZA,1961,45.4875122,76.20279
ZI,1961,51.91495122,93.90714
AF,1962,33.22892683,40.84286
AL,1962,64.16285366,139.78394
AG,1962,47.045,83.66275999999999
AQ,1962,,
AN,1962,,
AO,1962,33.888,45.78664
AC,1962,62.59853659,118.81392
AR,1962,65.43260976,131.968
AM,1962,66.70985366,137.23753
AA,1962,66.36553659,135.93716999999998
AS,1962,70.94243902,147.91573
AU,1962,69.3095122,145.8315
AJ,1962,61.20292683,128.69966
BF,1962,63.40802439,123.80679
BA,1962,54.81929268,105.138
BG,1962,47.08346341,85.43626
BB,1962,61.69617073,120.10885
BO,1962,68.63582927,143.40075000000002
BE,1962,70.2195122,147.61832
BH,1962,61.07434146,120.1591
BN,1962,38.19370732,57.56509
BD,1962,,
BT,1962,35.28817073,43.99137
BL,1962,42.75704878,70.58806
BK,1962,61.56290244,123.83406000000001
BC,1962,51.25502439,88.6402
BR,1962,55.24470732,102.70421999999999
VI,1962,,
BX,1962,63.57590244,126.53669000000001
BU,1962,69.49195122,151.01065
UV,1962,35.40587805,50.474239999999995
BY,1962,41.86039024,66.08807999999999
CV,1962,49.3225122,82.68351
CB,1962,41.51743902,56.872460000000004
CM,1962,42.40595122,67.86649
CA,1962,71.36707317,150.00999000000002
CJ,1962,,
CT,1962,37.31878049,54.4913
CD,1962,38.51939024,57.430099999999996
CI,1962,58.07302439,108.82083
CH,1962,44.82421951,63.364450000000005
CO,1962,57.73921951,111.241
CN,1962,42.2377561,63.57115
CG,1962,41.4515122,64.90182
CG,1962,49.84395122,88.41881000000001
CS,1962,61.98378049,126.59879000000001
IV,1962,38.23382927,59.30591
HR,1962,65.4082439,131.01211
CU,1962,65.13821951,136.659
UC,1962,,133.20745
CY,1962,70.2512439,153.08998000000003
EZ,1962,69.78682927,148.25723
DA,1962,72.3197561,156.21228
DJ,1962,44.87443902,74.73784
DO,1962,,
DR,1962,53.2992439,102.571
EC,1962,54.38753659,105.47999999999999
EG,1962,49.1065122,96.7873
ES,1962,51.23868293,94.62344999999999
EK,1962,37.33241463,54.28047
ER,1962,39.67934146,60.976
EN,1962,68.74102439,143.54269
ET,1962,39.69865854,60.97607
FO,1962,,
FJ,1962,56.81746341,108.28068
FI,1962,68.57780488,140.93807999999999
FR,1962,70.31463415,147.15687
FP,1962,57.17065854,98.15628000000001
GB,1962,40.374,62.074510000000004
GA,1962,32.66109756,42.147189999999995
GG,1962,64.23434146,130.16135
GM,1962,69.69153659,147.54273
GH,1962,46.68253659,79.32554
GI,1962,,
GR,1962,68.89226829,145.6918
GL,1962,,
GJ,1962,60.66958537,120.78088
GQ,1962,62.21919512,122.57400000000001
GT,1962,47.75017073,81.44007
GV,1962,35.26039024,49.46978
PU,1962,38.46721951,57.9517
GY,1962,60.647,115.89007000000001
HA,1962,43.26380488,69.85816
HO,1962,47.63295122,81.048
HK,1962,68.10597561,137.95830999999998
HU,1962,67.86585366,146.00743
IC,1962,73.72195122,158.24283
IN,1962,42.41643902,61.40998999999999
ID,1962,49.88580488,93.02437
IR,1962,46.06580488,76.16186
IZ,1962,50.41836585,89.23267
EI,1962,70.13407317,147.20144
IM,1962,,
IS,1962,72.11219512,151.74638
IT,1962,69.1497561,147.68078
JM,1962,65.39663415,136.92301
JA,1962,68.59487805,144.99255
JO,1962,54.25131707,98.06395
KZ,1962,59.19907317,111.12085
KE,1962,47.6522439,82.74029999999999
KR,1962,50.27429268,86.20766
KS,1962,51.82531707,81.82911
KS,1962,54.48509756,94.35069
KV,1962,,
KU,1962,61.96168293,127.92399999999999
KG,1962,57.00265854,106.40072
LA,1962,43.80865854,67.66489
LG,1962,69.4304878,145.124
LE,1962,63.88041463,127.64683
LT,1962,47.3924878,78.00379000000001
LI,1962,35.35412195,48.85291
LY,1962,45.87119512,79.88564
LS,1962,,
LH,1962,69.09536585,144.59318
LU,1962,68.99812195,143.33624
MC,1962,65.5942439,134.2171
MK,1962,61.86046341,124.35538
MA,1962,40.93780488,63.13625
MI,1962,38.21417073,61.069010000000006
MY,1962,60.61668293,115.691
MV,1962,38.53973171,59.932339999999996
ML,1962,28.54846341,33.37438
MT,1962,69.1737561,145.15355
RM,1962,,
MR,1962,44.82521951,75.35613000000001
MP,1962,60.62690244,112.33667
MX,1962,58.1802439,110.652
FM,1962,58.38358537,110.04979
MD,1962,62.54419512,119.70714000000001
MN,1962,,
MG,1962,50.16004878,92.47236000000001
MJ,1962,65.06190244,133.41917999999998
MO,1962,49.28758537,90.00959
MZ,1962,35.91226829,50.917680000000004
BM,1962,44.15136585,68.52757
WA,1962,48.11297561,80.06055
NR,1962,,
NP,1962,35.95280488,47.235839999999996
NL,1962,73.32390244,159.56351999999998
NC,1962,59.43902439,108.67353
NZ,1962,71.23170732,149.89976000000001
NU,1962,48.29587805,82.406
NG,1962,35.16709756,49.09246
